# derived from http://www.medo.jp/anatomy_la.htm
# 0.rb によつて CSV にした．

inclinatio pelvis,骨盤傾斜,pelvic inclination
infundibulum,漏斗,infundibulum
infundibulum ethmoidale,篩骨漏斗,ethmoidal infundibulum
infundibulum tubae uterinae,卵管漏斗,infundibulum of uterine tube
intersectiones tendineae,腱画,tendinous intersection
intestinum,腸,intestine
intestinum caecum,盲腸,--
intestinum colon,結腸,--
intestinum crassum,大腸,large intestine
intestinum duodenum,十二指腸,--
intestinum ileum,回腸,--
intestinum jejunum,空腸,--
intestinum tenue,小腸,small intestine
isthmus,峡,isthmus
isthmus aortae,大動脈峡部,aortic isthmus
isthmus cartilaginis auris,耳軟骨峡,isthmus of cartilaginous auricle
isthmus faucium,口峡峡部,oropharyngeal isthmus
isthmus glandulae thyroideae,甲状腺峡部,e
isthmus gyri cinguli,帯状回峡,isthmus of cingulate gyrus
isthmus prostatae,(前立腺)峡部,isthmus of prostate
isthmus tubae auditivae//isthmus tubae auditoriae,耳管峡,isthmus of auditory tube
isthmus tubae uterinae,卵管峡部,isthmus of uterine tube
isthmus uteri,子宮峡部,uterine isthmus
intumescentia,膨大,enlargement
intumescentia cervicalis,頚膨大,cervical enlargement
intumescentia lumbosacralis,腰仙膨大|腰膨大,lumbosacral enlargement
intumescentia tympanica,鼓室膨大,tympanic enlargement
,,
,,
jejunoileum,空回腸,[E][L]
jejunum,空腸,[E][L]
juga alveolaria,歯槽隆起,alveolar yoke
jugum sphenoidale,蝶形骨隆起,[E][L]|sphenoidal yoke
junctio anorectalis,肛門直腸結合,anorectal junction
junctura,連結,--〈複 juncturae〉
,,
,,
kyphosis sacralis,仙骨部後彎,sacral kyphosis
kyphosis thoracica,胸部後彎,thoracic kyphosis
,,
,,
labium,唇,lip
labium anterius,前唇,--
labium externum,外唇,outer lip
labium inferius,下唇,lower lip
labium internum,内唇,inner lip
labium laterale,外側唇,lateral lip
labium limbi tympanicum,鼓室唇,tympanic lip〈＝labium tympanicum〉
labium limbi vestibulare,前庭唇,vestibular lip
labium majus pudendi,大陰唇,--
labium mediale,内側唇,medial lip
labium minus pudendi,小陰唇,--
labium posterius,後唇,--
labium superius,上唇,upper lip
labium tympanicum,鼓室唇,tympanic lip〈＝labium limbi tympanicum〉
labrum acetabuli,関節唇,acetabular labrum
labrum glenoidale,関節唇,glenoid labrum
labrum ileocaecale,回盲唇,ileocaecal lip〈＝下唇〉
labrum ileocolicum,回結腸唇,ileocolic lip〈＝上唇〉
labyrinthus cochlearis,蝸牛迷路,cochlear labyrinth
labyrinthus ethmoidalis,篩骨迷路,ethmoidal labyrinth
labyrinthus membranaceus,膜迷路,membranous labyrinth
labyrinthus vestibularis,前庭迷路,vestibular labyrinth
lacertus musculi recti lateralis,外側直筋制動靭帯,check ligament of lateral rectus muscle
lacuna (??),lacuna (??),??
lacunae laterales,外側裂孔,lateral lacuna
lacuna musculorum,筋裂孔,muscular space
lacunae urethrales,尿道凹窩,urethral lacunae[pl]
lacuna vasorum,血管裂孔,vascular space
lacus lacrimalis,涙湖,lacrimal lake
lamella anterior,腹側板,ventral lamella
lamella tympanica,鼓室板,tympanic lamella
lamella vestibularis,前庭板,vestibular lamella
lamina,板,plate
lamina alaris,翼板,alar plate
lamina arcus vertebrae,椎弓板,lamina of vertebral arch†
lamina basalis,基板,basal lamina
lamina choroidocapillaris,脈絡膜毛細管板,capillary lamina
lamina cartilaginis cricoideae,輪状軟骨板,lamina of cricoid cartilage
lamina chorionica,絨毛膜板,chorionic plate
lamina choroidocapillaris,脈絡膜毛細管板,capillary lamina
lamina cribrosa,篩板,cribriform plate
lamina dorsalis,蓋板,roof plate
lamina epiphysialis,骨端板,growth plate†
lamina episcleralis,強膜上板,episcleral layer
lamina fusca sclerae,強膜褐色板,suprachoroid lamina
lamina horizontalis,水平板,horizontal plate
lamina interna,内板,--
lamina lateralis,外側板,lateral plate
lamina limitans anterior,前境界板,anterior limiting lamina
lamina limitans posterior,後境界板,posterior limiting lamina
lamina medialis,内側板,medial plate
lamina medullaris accessoria,副髄板,accessory medullary lamina
lamina medullaris externa,外側髄板,lamina medullaris lateralis[L]
lamina medullaris interna,内側髄板,lamina medullaris medialis[L]
lamina medullaris lateralis,外側髄板,lamina medullaris externa[L]
lamina medullaris medialis,内側髄板,lamina medullaris interna[L]
lamina modioli,蝸牛軸板,lamina of modiolus
lamina orbitalis,眼窩板,orbital plate
lamina palatina,口蓋板,palate plate
lamina parietalis,壁側板,parietal layer
lamina perpendicularis,垂直板,perpendicular plate
lamina posterior,後葉,posterior layer
lamina pretrachealis,気管前葉,pretracheal layer
lamina prevertebralis,椎前葉,prevertebral layer
lamina profunda,深葉,deep layer
lamina septi pellucidi,透明中隔板,--
lamina suprachoroidea,脈絡上板,suprachoroid lamina
lamina superficialis,浅葉∥浅板,superficial layer
lamina tecti,蓋板,tectal plate
lamina terminalis,終板,lamina terminalis
lamina tragi,耳珠板,tragal lamina
lamina visceralis,臓側板,visceral layer
lanugo,生毛,primary hair
larynx,喉頭,larynx
latus,側腹部,flank
levatores costarum,肋骨挙筋,muscle
ligamentum,靭帯∥間膜,ligament
ligamentum acromioclaviculare,肩鎖靭帯,--
ligamenta alaria,翼状靭帯,alar ligament
ligamentum anococcygeum,肛門尾骨靭帯,corpus anococcygeum[L]
ligamentum anulare radii,橈骨輪状靭帯,anular ligament of radius
ligamentum anulare stapediale,アブミ骨輪状靭帯,anular ligament of stapes
ligamenta anularia,輪状靭帯,anular ligament
ligamentum arcuatum laterale,外側弓状靭帯,lateral arcuate ligament
ligamentum arcuatum mediale,内側弓状靭帯,medial arcuate ligament
ligamentum arcuatum medianum,正中弓状靭帯,median arcuate ligament
ligamentum arcuatum pubis,恥骨弓靭帯,arcuate pubic ligament
ligamentum arteriosum,動脈管索,ligamentum arteriosum
ligamentum auriculare superius,上耳介靭帯,superior ligament of auricle
ligamentum calcaneocuboideum,踵立方靭帯,calcaneocuboid ligament
ligamentum calcaneocuboideum dorsale,背側踵立方靭帯,dorsal calcaneocuboid ligament
ligamentum calcaneofibulare,踵腓靭帯,calcaneofibular ligament
ligamentum calcaneonaviculare,踵舟靭帯,calcaneonavicular ligament
ligamentum calcaneonaviculare plantare,底側踵舟靭帯,plantar calcaneonavicular ligament
ligamentum capitis costae intraarticulare,関節内肋骨頭靭帯,intra-articular ligament of head of rib
ligamentum capitis costae radiatum,放線状肋骨頭靭帯,radiate ligament of head of rib
ligamentum capitis femoris,大腿骨頭靭帯,ligament of head of femur
ligamentum capitis fibulae anterius,前腓骨頭靭帯,anterior ligament of fibular head
ligamentum capitis fibulae posterius,後腓骨頭靭帯,posterior ligament of fibular head
ligamentum carpi radiatum,放線状手根靭帯,radiate carpal ligament
ligamenta carpometacarpalia dorsalia,背側手根中手靭帯,dorsal carpometacarpal ligaments[pl]
ligamentum ceratocricoideum,下角輪状靭帯,ceratocricoid ligament
ligamenta collateralia,側副靭帯,collateral ligaments[pl]
ligamentum collaterale fibulare,外側側副靭帯,fibular collateral ligament
ligamentum collaterale tibiale,内側側副靭帯,tibial collateral ligament
ligamentum conoideum,円錐靭帯,conoid ligment
ligamentum coracoacromiale,烏口肩峰靭帯,coraco-acromial ligament
ligamentum coracoclaviculare,烏口鎖骨靭帯,coracoclavicular ligment
ligamentum coronarium,冠状間膜,coronary ligament
ligamentum costotransversarium,肋横突靭帯,costotransverse ligament
ligamentum costotransversarium laterale,外側肋横突靭帯,lateral costotransverse ligament
ligamentum costotransversarium superius,上肋横突靭帯,superior costotransverse ligament 
ligamenta costoxiphoidea,肋剣靭帯,costoxiphoid ligament
ligamentum cricoarytenoideus,後輪状披裂靭帯,crico-arytenoid ligament
ligamentum cricopharyngeum,輪状咽頭靭帯,cricopharyngeal ligament
ligamentum cricothyroideum,輪状甲状靭帯,e
ligamentum cricothyroideum medianum,正中輪状甲状靭帯,median cricothyroid ligament
ligamentum cricotracheale,輪状気管靭帯,cricotracheal ligament
ligamenta cruciata genus,膝十字靭帯,cruciate ligament of knee
ligamentum cruciatum anterius,前十字靭帯,anterior cruciate ligament
ligamentum cruciatum posterius,後十字靭帯,posterior cruciate ligament
ligamentum cruciforme atlantis,環椎十字靭帯,cruciate ligament of atlas
ligamentum cuboideonaviculare dorsale,背側立方舟靭帯,dorsal cuboideonavicular ligament
ligamentum cuboideonaviculare plantare,底側立方舟靭帯,plantar cuboideonavicular ligament
ligamentum cuneocuboideum dorsale,背側楔立方靭帯,dorsal cuneocuboid ligament
ligamentum cuneocuboideum plantare,底側楔立方靭帯,plantar cuneocuboid ligament
ligamenta cuneonavicularia dorsalia,背側楔舟靭帯,dorsal cuneonavicular ligaments[pl]
ligamentum deltoideum,三角靭帯,deltoid ligament
ligamentum denticulatum,歯状靭帯,denticulate ligament
ligamentum epididymidis inferius,下精巣上体間膜,inferior ligament of epididymis
ligamentum epididymidis superius,上精巣上体間膜,superior ligament of epididymis
ligamentum extraperitoneale,腹膜外靭帯,extraperitoneal ligament
ligamentum falciforme,鎌状間膜,falciform ligament
ligamentum falciforme hepatis,肝鎌状間膜,hepatic falciform ligament
ligamentum flavum,黄色靭帯,yellow ligament
ligamentum fundiforme clitoridis,陰核ワナ靭帯,fundiform ligament of clitoris
ligamentum fundiforme penis,陰茎ワナ靭帯,fundiform ligament of penis
ligamentum gastrohepaticum,胃肝靭帯,gastrohepatic ligament
ligamentum gastrolienale,胃脾間膜,gastrosplenic ligament
ligamentum gastrophrenicum,胃横隔間膜,gastrophrenic ligament
ligamentum gastrosplenicum,胃脾間膜,gastrosplenic ligament〈＝ligamentum gastrolienale〉
ligamenta glenohumeralia,関節上腕靭帯,glenohumeral ligament
ligamentum hepatocolicum,肝結腸間膜,hepatocolic ligament
ligamentum hepatoduodenale,肝十二指腸間膜,hepatoduodenal ligament
ligamentum hepatoesophageale,肝食道間膜,hepato-esophageal ligament
ligamentum hepatogastricum,肝胃間膜,hepatogastric ligament
ligamentum hepatophrenicum,肝横隔間膜,hepatophrenic ligament
ligamentum hepatorenale,肝腎間膜,hepatorenal ligament
ligamentum hyoepiglotticum,舌骨喉頭蓋靭帯,hyo-epiglottic ligament
ligamentum incudis superius,上キヌタ骨靭帯,superior ligament of incus
ligamentum inguinale,鼠径靭帯,inguinal ligament〈＝arcus inguinalis〉
ligamenta intercarpalia interossea,骨間手根間靭帯,interosseous intercarpal ligament
ligamenta intercuneiformia dorsalia,背側楔間靭帯,dorsal intercuneiform ligaments[pl]
ligamenta intercuneiformia plantaria,底側楔間靭帯,plantar intercuneiform ligaments[pl]
ligamentum interfoveolare,窩間靭帯,interfoveolar ligment
ligamentum ischiofemorale,坐骨大腿骨靭帯,ischiofemoral ligament
ligamentum lacunare,裂孔靭帯,lacunar ligament
ligamentum laterale,外側靭帯,lateral ligament
ligamentum laterale vesicae,膀胱外側靭帯,lateral ligament of bladder
ligamentum latum uteri,子宮広間膜,broad ligament of uterus
ligamentum lienorenale,脾腎ヒダ/襞/,splenorenal ligament//ligamentum splenorenale[L]
ligamentum longitudinale anterius,前縦靭帯,anterior longitudinal ligament
ligamentum longitudinale posterius,後縦靭帯,posterior longitudinal ligament
ligamentum lumbocostale,腰肋靭帯,lumbocostal ligament
ligamentum mallei laterale,外側ツチ骨靭帯,lateral ligament of malleus
ligamentum mallei superius,上ツチ骨靭帯,superior ligament of malleus
ligamentum mediale,内側靭帯,medial ligament
ligamentum meniscofemorale anterius,前半月大腿靭帯,anterior meniscofemoral ligament
ligamentum meniscofemorale posterius,後半月大腿靭帯,posterior meniscofemoral ligament
ligamentum metacarpale transversum profundum,深横中手靭帯,deep transverse metacarpal ligament
ligamentum metatarsale transversum superficiale,浅横中足靭帯,superficial transverse metatarsal ligament
ligamenta metacarpalia dorsalia,背側中手靭帯,dorsal metacarpal ligament
ligamenta metacarpalia interossea,骨間中手靭帯,interosseous metacarpal ligament
ligamenta metacarpalia palmaria,掌側中手靭帯,palmar metacarpal ligament
ligamenta metatarsalia interossea,骨間中足靭帯,interosseous metatarsal ligament〈学会 metatarsal interosseous ligament〉
ligamenta metatarsalia dorsalia,背側中足靭帯,dorsal metatarsal ligament
ligamenta metatarsalia plantaria,底側中足靭帯,plantar metatarsal ligament
ligamentum nuchae,項靭帯,nuchal ligament
ligamenta ossiculorum auditus,耳小骨靭帯,ligaments of auditory ossicles[pl]
ligamentum ovarii propium,固有卵巣索,utero-ovarian ligament†
ligamentum palpebrale laterale,外側眼瞼縫線,lateral palpebral ligament
ligamentum palpebrale mediale,内側眼瞼靭帯,medial palpebral ligament
ligamentum pancreaticocolicum,膵結腸間膜,pancreaticocolic ligament
ligamentum pancreaticosplenicum,膵脾間膜,pancreaticosplenic ligament
ligamentum patellae,膝蓋靭帯,patellar ligament
ligamentum pectineum,恥骨櫛靭帯,pectineal ligament
ligamentum phrenicocolicum,横隔結腸間膜,phrenicocolic ligament
ligamentum phrenicooesophageale,正中弓状靭帯,phrenico-esophageal ligament〈学会 phrenico-oesophageal ligament〉
ligamentum phrenicosplenicum,横隔脾間膜,phrenicosplenic ligament
ligamentum pisohamatum,豆鈎靭帯,pisohamate ligament
ligamentum plantare longum,長足底靭帯,long plantar ligament
ligamenta plantaria,底側靭帯,plantar ligament
ligamentum popliteum arcuatum,弓状膝窩靭帯,arcuate popliteal ligament
ligamentum popliteum obliquum,斜膝窩靭帯,oblique popliteal ligament
ligamentum pubicum inferius,下恥骨靭帯,inferior pubic ligament
ligamentum pubicum superius,上恥骨靭帯,superior pubic ligament
ligamentum pubocervicale,恥骨頚靭帯,pubocervical ligament
ligamentum pubofemorale,恥骨大腿骨靭帯,pubofemoral ligament
ligamentum pulmonale,肺間膜,pulmonary ligament
ligamentum quadratum,方形靱帯,quadrate ligament
ligamentum radiocarpale dorsale,背側橈骨手根靭帯,dorsal radiocarpal ligament
ligamentum recti laterale,外側直腸靭帯,rectal stalk
ligamentum rectouterium,直腸子宮靭帯,recto-uterine ligament
ligamentum reflexum,反転靭帯,reflected ligament
ligamentum sacroiliacum anterior,前仙腸靭帯,anterior sacro-iliac ligament
ligamentum sacroiliacum interosseum,骨間仙腸靭帯,interosseous sacro-iliac ligament
ligamentum sacroiliacum posterior,後仙腸靭帯,posterior sacro-iliac ligament
ligamentum sacrospinale,仙棘靭帯,sacrospinal ligament
ligamentum sacrotuberale,仙結節靭帯,sacrotuberal ligament
ligamentum sphenomandibulare,蝶下顎靭帯,sphenomandibular ligament
ligamentum splenocolicum,脾結腸間膜,splenocolic ligament
ligamentum splenorenale,脾腎ヒダ(襞),ligamentum lienorenale[L]
ligamentum sternoclaviculare anterius,前胸鎖靭帯,anterior sternoclavicular ligament
ligamentum sternoclavicularis posterior,後胸鎖靭帯,posterior sternoclavicular ligament
ligamenta sternocostalia radiata,放線状胸肋靭帯,radiate sternocostal ligament
ligamenta sternopericardiaca,胸骨心膜靭帯,sternopericardial ligament
ligamentum stylomandibulare,茎突下顎靭帯,stylomandibular ligament
ligamentum suspensorium axillae,腋窩提靭帯,suspensory ligament of axilla
ligamentum suspensorium bulbi,眼球提靭帯,suspensory ligament of eyeball
ligamentum suspensorium clitoridis,陰核提靭帯,suspensory ligament of clitoris
ligamentum suspensorium duodeni,十二指腸提筋,M. suspensorius duodeni[L]
ligamentum suspensorium glandulae thyreoideae,甲状腺提靭帯,suspensory ligament of thyroid gland
ligamenta suspensoria mammaria,乳房提靭帯,suspensory ligament of breast
